racerName_1,count,mean,count_rank_1,ratio_rank_1,count_rank_2,ratio_rank_2,count_rank_3,ratio_rank_3,count_rank_4,ratio_rank_4,count_rank_5,ratio_rank_5,count_rank_6,ratio_rank_6,rank_ratio_rank_1
佐　藤　　謙史朗,24,3.0,5.0,0.20833333333333334,5.0,0.20833333333333334,5.0,0.20833333333333334,5.0,0.20833333333333334,2.0,0.08333333333333333,2.0,0.08333333333333333,1116.5
佐　藤　　隆太郎,42,1.5,30.0,0.7142857142857143,5.0,0.11904761904761904,3.0,0.07142857142857142,1.0,0.023809523809523808,2.0,0.047619047619047616,0.0,0.0,207.0
佐　藤　　駿　介,22,3.0454545454545454,8.0,0.36363636363636365,4.0,0.18181818181818182,1.0,0.045454545454545456,2.0,0.09090909090909091,2.0,0.09090909090909091,5.0,0.22727272727272727,937.5
佐　野　　隆　仁,22,2.1818181818181817,10.0,0.45454545454545453,5.0,0.22727272727272727,2.0,0.09090909090909091,3.0,0.13636363636363635,2.0,0.09090909090909091,0.0,0.0,766.5
佐々木　　和　伸,57,1.6666666666666667,38.0,0.6666666666666666,11.0,0.19298245614035087,4.0,0.07017543859649122,0.0,0.0,1.0,0.017543859649122806,3.0,0.05263157894736842,316.5
佐々木　　康　幸,59,1.4406779661016949,49.0,0.8305084745762712,3.0,0.05084745762711865,2.0,0.03389830508474576,2.0,0.03389830508474576,2.0,0.03389830508474576,1.0,0.01694915254237288,24.0
佐々木　　翔　斗,26,2.8846153846153846,8.0,0.3076923076923077,6.0,0.23076923076923078,3.0,0.11538461538461539,2.0,0.07692307692307693,4.0,0.15384615384615385,3.0,0.11538461538461539,1018.5
佐々木　　英　樹,48,1.9375,26.0,0.5416666666666666,8.0,0.16666666666666666,5.0,0.10416666666666667,6.0,0.125,0.0,0.0,2.0,0.041666666666666664,585.0
佐々木　　裕　美,49,1.4285714285714286,38.0,0.7755102040816326,4.0,0.08163265306122448,3.0,0.061224489795918366,1.0,0.02040816326530612,1.0,0.02040816326530612,1.0,0.02040816326530612,78.0
作　間　　　　章,43,2.0697674418604652,18.0,0.4186046511627907,11.0,0.2558139534883721,7.0,0.16279069767441862,4.0,0.09302325581395349,0.0,0.0,2.0,0.046511627906976744,834.0
信　濃　　由　行,26,2.3846153846153846,14.0,0.5384615384615384,4.0,0.15384615384615385,0.0,0.0,4.0,0.15384615384615385,0.0,0.0,4.0,0.15384615384615385,597.5
倉　持　　莉　々,23,2.391304347826087,11.0,0.4782608695652174,3.0,0.13043478260869565,4.0,0.17391304347826086,1.0,0.043478260869565216,2.0,0.08695652173913043,2.0,0.08695652173913043,722.5
倉　田　　郁　美,23,2.5652173913043477,7.0,0.30434782608695654,7.0,0.30434782608695654,2.0,0.08695652173913043,4.0,0.17391304347826086,2.0,0.08695652173913043,1.0,0.043478260869565216,1027.0
倉　谷　　和　信,40,1.675,28.0,0.7,6.0,0.15,1.0,0.025,1.0,0.025,4.0,0.1,0.0,0.0,243.5
入　海　　　　馨,27,2.1481481481481484,15.0,0.5555555555555556,5.0,0.18518518518518517,2.0,0.07407407407407407,1.0,0.037037037037037035,1.0,0.037037037037037035,3.0,0.1111111111111111,558.0
入　澤　　友　治,24,2.75,9.0,0.375,5.0,0.20833333333333334,2.0,0.08333333333333333,2.0,0.08333333333333333,3.0,0.125,3.0,0.125,917.5
入　船　　幸　子,31,3.7096774193548385,2.0,0.06451612903225806,8.0,0.25806451612903225,2.0,0.06451612903225806,6.0,0.1935483870967742,5.0,0.16129032258064516,7.0,0.22580645161290322,1171.0
内　堀　　　　学,40,1.75,27.0,0.675,5.0,0.125,2.0,0.05,1.0,0.025,1.0,0.025,3.0,0.075,295.0
内　山　　文　典,35,2.257142857142857,14.0,0.4,11.0,0.3142857142857143,2.0,0.05714285714285714,4.0,0.11428571428571428,3.0,0.08571428571428572,1.0,0.02857142857142857,874.0
内　田　　　　圭,25,2.04,13.0,0.52,8.0,0.32,0.0,0.0,1.0,0.04,0.0,0.0,3.0,0.12,637.5
内　野　　省　一,27,2.074074074074074,14.0,0.5185185185185185,7.0,0.25925925925925924,2.0,0.07407407407407407,0.0,0.0,2.0,0.07407407407407407,2.0,0.07407407407407407,644.0
冨　成　　謙　児,26,1.5769230769230769,15.0,0.5769230769230769,8.0,0.3076923076923077,2.0,0.07692307692307693,1.0,0.038461538461538464,0.0,0.0,0.0,0.0,511.5
冨　田　　秀　幸,24,2.5,10.0,0.4166666666666667,5.0,0.20833333333333334,3.0,0.125,2.0,0.08333333333333333,1.0,0.041666666666666664,3.0,0.125,838.5
出　口　　舞有子,37,2.4324324324324325,17.0,0.4594594594594595,7.0,0.1891891891891892,4.0,0.10810810810810811,2.0,0.05405405405405406,3.0,0.08108108108108109,4.0,0.10810810810810811,753.0
出　本　　正　博,26,2.5384615384615383,6.0,0.23076923076923078,9.0,0.34615384615384615,4.0,0.15384615384615385,2.0,0.07692307692307693,2.0,0.07692307692307693,2.0,0.07692307692307693,1098.5
出　畑　　孝　典,53,1.1886792452830188,46.0,0.8679245283018868,4.0,0.07547169811320754,3.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.0,6.0
別　府　　昌　樹,41,1.829268292682927,20.0,0.4878048780487805,17.0,0.4146341463414634,0.0,0.0,0.0,0.0,3.0,0.07317073170731707,1.0,0.024390243902439025,701.0
前　出　　達　吉,36,2.0,18.0,0.5,9.0,0.25,4.0,0.1111111111111111,2.0,0.05555555555555555,2.0,0.05555555555555555,1.0,0.027777777777777776,679.5
前　川　　守　嗣,20,2.8,8.0,0.4,2.0,0.1,3.0,0.15,3.0,0.15,1.0,0.05,3.0,0.15,874.0
前　川　　竜　次,25,3.0,10.0,0.4,2.0,0.08,3.0,0.12,2.0,0.08,4.0,0.16,4.0,0.16,874.0
前　本　　泰　和,61,1.6557377049180328,42.0,0.6885245901639344,9.0,0.14754098360655737,2.0,0.03278688524590164,5.0,0.08196721311475409,3.0,0.04918032786885246,0.0,0.0,268.0
前　沢　　丈　史,42,1.7619047619047619,27.0,0.6428571428571429,4.0,0.09523809523809523,3.0,0.07142857142857142,2.0,0.047619047619047616,2.0,0.047619047619047616,2.0,0.047619047619047616,383.5
前　田　　光　昭,30,2.033333333333333,14.0,0.4666666666666667,10.0,0.3333333333333333,2.0,0.06666666666666667,1.0,0.03333333333333333,1.0,0.03333333333333333,2.0,0.06666666666666667,737.0
前　田　　将　太,54,1.6111111111111112,43.0,0.7962962962962963,2.0,0.037037037037037035,2.0,0.037037037037037035,2.0,0.037037037037037035,4.0,0.07407407407407407,1.0,0.018518518518518517,53.5
前　田　　篤　哉,48,2.0416666666666665,30.0,0.625,7.0,0.14583333333333334,2.0,0.041666666666666664,1.0,0.020833333333333332,4.0,0.08333333333333333,4.0,0.08333333333333333,428.5
前　田　　紗　希,24,2.5416666666666665,9.0,0.375,6.0,0.25,3.0,0.125,2.0,0.08333333333333333,1.0,0.041666666666666664,3.0,0.125,917.5
前　田　　聖　文,36,1.8611111111111112,20.0,0.5555555555555556,5.0,0.1388888888888889,4.0,0.1111111111111111,2.0,0.05555555555555555,1.0,0.027777777777777776,2.0,0.05555555555555555,558.0
前　野　　竜　一,50,1.6,35.0,0.7,6.0,0.12,5.0,0.1,2.0,0.04,2.0,0.04,0.0,0.0,243.5
加　木　　　　郁,30,2.2333333333333334,12.0,0.4,9.0,0.3,5.0,0.16666666666666666,0.0,0.0,2.0,0.06666666666666667,2.0,0.06666666666666667,874.0
加　瀬　　智　宏,46,1.826086956521739,27.0,0.5869565217391305,8.0,0.17391304347826086,5.0,0.10869565217391304,5.0,0.10869565217391304,0.0,0.0,1.0,0.021739130434782608,489.5
加　藤　　　　綾,32,2.375,14.0,0.4375,5.0,0.15625,6.0,0.1875,3.0,0.09375,2.0,0.0625,2.0,0.0625,797.5
加　藤　　　　翔,27,2.4444444444444446,12.0,0.4444444444444444,4.0,0.14814814814814814,4.0,0.14814814814814814,3.0,0.1111111111111111,2.0,0.07407407407407407,2.0,0.07407407407407407,786.0
加　藤　　政　彦,39,1.9743589743589745,22.0,0.5641025641025641,9.0,0.23076923076923078,3.0,0.07692307692307693,0.0,0.0,2.0,0.05128205128205128,3.0,0.07692307692307693,543.0
加　藤　　知　弘,29,2.206896551724138,9.0,0.3103448275862069,9.0,0.3103448275862069,3.0,0.10344827586206896,3.0,0.10344827586206896,2.0,0.06896551724137931,1.0,0.034482758620689655,1012.0
加　藤　　翔　馬,24,2.5416666666666665,11.0,0.4583333333333333,4.0,0.16666666666666666,3.0,0.125,0.0,0.0,3.0,0.125,3.0,0.125,759.0
加　藤　　雅　之,23,2.608695652173913,10.0,0.43478260869565216,2.0,0.08695652173913043,3.0,0.13043478260869565,4.0,0.17391304347826086,3.0,0.13043478260869565,1.0,0.043478260869565216,802.5
加　藤　　高　史,50,1.84,29.0,0.58,11.0,0.22,3.0,0.06,4.0,0.08,2.0,0.04,1.0,0.02,505.0
勝　浦　　真　帆,29,1.896551724137931,17.0,0.5862068965517241,5.0,0.1724137931034483,1.0,0.034482758620689655,2.0,0.06896551724137931,1.0,0.034482758620689655,2.0,0.06896551724137931,492.5
北　中　　元　樹,37,2.27027027027027,17.0,0.4594594594594595,7.0,0.1891891891891892,6.0,0.16216216216216217,2.0,0.05405405405405406,3.0,0.08108108108108109,2.0,0.05405405405405406,753.0
北　山　　康　介,37,1.7027027027027026,22.0,0.5945945945945946,6.0,0.16216216216216217,2.0,0.05405405405405406,2.0,0.05405405405405406,3.0,0.08108108108108109,0.0,0.0,476.0
北　岡　　　　淳,24,2.875,9.0,0.375,3.0,0.125,3.0,0.125,3.0,0.125,3.0,0.125,3.0,0.125,917.5
北　川　　太　一,32,2.21875,13.0,0.40625,7.0,0.21875,6.0,0.1875,4.0,0.125,2.0,0.0625,0.0,0.0,862.5
北　川　　幸　典,23,1.9565217391304348,12.0,0.5217391304347826,5.0,0.21739130434782608,2.0,0.08695652173913043,3.0,0.13043478260869565,1.0,0.043478260869565216,0.0,0.0,632.5
北　川　　敏　弘,25,2.44,10.0,0.4,4.0,0.16,6.0,0.24,1.0,0.04,3.0,0.12,1.0,0.04,874.0
北　川　　潤　二,52,1.5961538461538463,34.0,0.6538461538461539,11.0,0.21153846153846154,3.0,0.057692307692307696,2.0,0.038461538461538464,2.0,0.038461538461538464,0.0,0.0,350.5
北　村　　征　嗣,52,1.4230769230769231,39.0,0.75,8.0,0.15384615384615385,2.0,0.038461538461538464,2.0,0.038461538461538464,1.0,0.019230769230769232,0.0,0.0,122.5
北　野　　輝　季,44,1.4318181818181819,32.0,0.7272727272727273,5.0,0.11363636363636363,4.0,0.09090909090909091,1.0,0.022727272727272728,1.0,0.022727272727272728,0.0,0.0,171.5
千　葉　　真　弥,29,2.689655172413793,12.0,0.41379310344827586,3.0,0.10344827586206896,3.0,0.10344827586206896,6.0,0.20689655172413793,3.0,0.10344827586206896,2.0,0.06896551724137931,844.5
半　田　　尚　也,22,3.409090909090909,5.0,0.22727272727272727,4.0,0.18181818181818182,1.0,0.045454545454545456,4.0,0.18181818181818182,5.0,0.22727272727272727,3.0,0.13636363636363635,1104.0
南　　　　佑　典,46,1.5,32.0,0.6956521739130435,8.0,0.17391304347826086,4.0,0.08695652173913043,1.0,0.021739130434782608,1.0,0.021739130434782608,0.0,0.0,253.0
南　部　　圭　史,21,3.142857142857143,6.0,0.2857142857142857,4.0,0.19047619047619047,1.0,0.047619047619047616,4.0,0.19047619047619047,3.0,0.14285714285714285,3.0,0.14285714285714285,1051.0
南　野　　利　騰,24,2.375,11.0,0.4583333333333333,4.0,0.16666666666666666,1.0,0.041666666666666664,2.0,0.08333333333333333,3.0,0.125,2.0,0.08333333333333333,759.0
原　　　　豊　土,40,1.675,31.0,0.775,4.0,0.1,0.0,0.0,1.0,0.025,0.0,0.0,4.0,0.1,79.5
原　田　　佑　実,29,1.9655172413793103,15.0,0.5172413793103449,3.0,0.10344827586206896,3.0,0.10344827586206896,4.0,0.13793103448275862,1.0,0.034482758620689655,1.0,0.034482758620689655,648.0
原　田　　富士男,52,1.8076923076923077,28.0,0.5384615384615384,15.0,0.28846153846153844,4.0,0.07692307692307693,3.0,0.057692307692307696,0.0,0.0,2.0,0.038461538461538464,597.5
原　田　　幸　哉,58,1.2413793103448276,48.0,0.8275862068965517,5.0,0.08620689655172414,2.0,0.034482758620689655,2.0,0.034482758620689655,0.0,0.0,0.0,0.0,26.0
原　田　　智　和,26,1.7692307692307692,15.0,0.5769230769230769,5.0,0.19230769230769232,1.0,0.038461538461538464,2.0,0.07692307692307693,2.0,0.07692307692307693,0.0,0.0,511.5
原　田　　正　己,26,3.1538461538461537,3.0,0.11538461538461539,7.0,0.2692307692307692,5.0,0.19230769230769232,6.0,0.23076923076923078,4.0,0.15384615384615385,1.0,0.038461538461538464,1160.0
原　田　　秀　弥,49,1.4285714285714286,35.0,0.7142857142857143,9.0,0.1836734693877551,4.0,0.08163265306122448,0.0,0.0,1.0,0.02040816326530612,0.0,0.0,207.0
原　田　　篤　志,64,1.421875,49.0,0.765625,9.0,0.140625,4.0,0.0625,0.0,0.0,0.0,0.0,2.0,0.03125,94.0
古　場　　輝　義,43,2.0232558139534884,20.0,0.46511627906976744,10.0,0.23255813953488372,5.0,0.11627906976744186,4.0,0.09302325581395349,2.0,0.046511627906976744,1.0,0.023255813953488372,739.5
古　川　　　　健,29,2.103448275862069,16.0,0.5517241379310345,5.0,0.1724137931034483,3.0,0.10344827586206896,2.0,0.06896551724137931,0.0,0.0,3.0,0.10344827586206896,568.0
古　川　　　　舞,20,4.0,1.0,0.05,2.0,0.1,4.0,0.2,6.0,0.3,3.0,0.15,4.0,0.2,1172.5
古　川　　誠　之,45,1.5777777777777777,32.0,0.7111111111111111,6.0,0.13333333333333333,4.0,0.08888888888888889,1.0,0.022222222222222223,1.0,0.022222222222222223,1.0,0.022222222222222223,216.5
古　澤　　信　二,20,2.25,9.0,0.45,5.0,0.25,2.0,0.1,1.0,0.05,2.0,0.1,1.0,0.05,776.0
古　澤　　光　紀,55,1.6,43.0,0.7818181818181819,5.0,0.09090909090909091,1.0,0.01818181818181818,1.0,0.01818181818181818,2.0,0.03636363636363636,3.0,0.05454545454545454,70.5
古　田　　祐　貴,45,2.1333333333333333,19.0,0.4222222222222222,12.0,0.26666666666666666,8.0,0.17777777777777778,3.0,0.06666666666666667,1.0,0.022222222222222223,2.0,0.044444444444444446,830.0
古　結　　　　宏,59,1.3389830508474576,50.0,0.847457627118644,4.0,0.06779661016949153,2.0,0.03389830508474576,0.0,0.0,3.0,0.05084745762711865,0.0,0.0,10.0
古　賀　　繁　輝,42,1.7619047619047619,27.0,0.6428571428571429,5.0,0.11904761904761904,2.0,0.047619047619047616,5.0,0.11904761904761904,1.0,0.023809523809523808,1.0,0.023809523809523808,383.5
吉　原　　聖　人,27,2.4814814814814814,6.0,0.2222222222222222,11.0,0.4074074074074074,5.0,0.18518518518518517,3.0,0.1111111111111111,0.0,0.0,2.0,0.07407407407407407,1107.0
吉　島　　祥　之,36,1.6666666666666667,26.0,0.7222222222222222,4.0,0.1111111111111111,2.0,0.05555555555555555,2.0,0.05555555555555555,0.0,0.0,2.0,0.05555555555555555,180.0
吉　川　　元　浩,56,1.6964285714285714,40.0,0.7142857142857143,6.0,0.10714285714285714,4.0,0.07142857142857142,2.0,0.03571428571428571,1.0,0.017857142857142856,3.0,0.05357142857142857,207.0
吉　川　　勇　作,26,2.1923076923076925,14.0,0.5384615384615384,4.0,0.15384615384615385,1.0,0.038461538461538464,4.0,0.15384615384615385,2.0,0.07692307692307693,1.0,0.038461538461538464,597.5
吉　川　　喜　継,48,1.5208333333333333,33.0,0.6875,6.0,0.125,5.0,0.10416666666666667,2.0,0.041666666666666664,1.0,0.020833333333333332,0.0,0.0,270.0
吉　川　　昭　男,56,1.5178571428571428,41.0,0.7321428571428571,9.0,0.16071428571428573,1.0,0.017857142857142856,2.0,0.03571428571428571,3.0,0.05357142857142857,0.0,0.0,160.0
吉　川　　貴　仁,37,2.108108108108108,14.0,0.3783783783783784,8.0,0.21621621621621623,5.0,0.13513513513513514,4.0,0.10810810810810811,1.0,0.02702702702702703,2.0,0.05405405405405406,913.0
吉　本　　正　昭,29,2.8275862068965516,10.0,0.3448275862068966,4.0,0.13793103448275862,4.0,0.13793103448275862,6.0,0.20689655172413793,2.0,0.06896551724137931,3.0,0.10344827586206896,969.0
吉　本　　玲　緒,23,2.3043478260869565,9.0,0.391304347826087,6.0,0.2608695652173913,1.0,0.043478260869565216,3.0,0.13043478260869565,1.0,0.043478260869565216,2.0,0.08695652173913043,892.0
吉　村　　　　誠,33,2.272727272727273,10.0,0.30303030303030304,10.0,0.30303030303030304,5.0,0.15151515151515152,2.0,0.06060606060606061,2.0,0.06060606060606061,2.0,0.06060606060606061,1030.0
吉　村　　和　也,27,2.925925925925926,8.0,0.2962962962962963,6.0,0.2222222222222222,2.0,0.07407407407407407,5.0,0.18518518518518517,3.0,0.1111111111111111,3.0,0.1111111111111111,1039.5
吉　村　　正　明,51,1.3725490196078431,42.0,0.8235294117647058,4.0,0.0784313725490196,1.0,0.0196078431372549,3.0,0.058823529411764705,1.0,0.0196078431372549,0.0,0.0,29.5
吉　村　　茂　樹,29,3.7586206896551726,5.0,0.1724137931034483,2.0,0.06896551724137931,7.0,0.2413793103448276,4.0,0.13793103448275862,3.0,0.10344827586206896,8.0,0.27586206896551724,1140.0
吉　永　　則　雄,53,1.7547169811320755,38.0,0.7169811320754716,3.0,0.05660377358490566,5.0,0.09433962264150944,3.0,0.05660377358490566,2.0,0.03773584905660377,2.0,0.03773584905660377,199.5
吉　永　　泰　弘,31,2.3870967741935485,13.0,0.41935483870967744,8.0,0.25806451612903225,3.0,0.0967741935483871,1.0,0.03225806451612903,4.0,0.12903225806451613,2.0,0.06451612903225806,832.0
吉　永　　浩　則,24,2.0,11.0,0.4583333333333333,6.0,0.25,1.0,0.041666666666666664,3.0,0.125,2.0,0.08333333333333333,0.0,0.0,759.0
吉　田　　　　光,26,3.3076923076923075,6.0,0.23076923076923078,4.0,0.15384615384615385,5.0,0.19230769230769232,2.0,0.07692307692307693,5.0,0.19230769230769232,4.0,0.15384615384615385,1098.5
吉　田　　　　稔,29,2.4827586206896552,7.0,0.2413793103448276,10.0,0.3448275862068966,2.0,0.06896551724137931,7.0,0.2413793103448276,1.0,0.034482758620689655,1.0,0.034482758620689655,1085.0
吉　田　　一　郎,52,1.7692307692307692,31.0,0.5961538461538461,13.0,0.25,3.0,0.057692307692307696,1.0,0.019230769230769232,2.0,0.038461538461538464,2.0,0.038461538461538464,473.0
吉　田　　俊　彦,58,1.4827586206896552,44.0,0.7586206896551724,3.0,0.05172413793103448,8.0,0.13793103448275862,0.0,0.0,0.0,0.0,2.0,0.034482758620689655,110.0
吉　田　　健太郎,23,2.3043478260869565,9.0,0.391304347826087,5.0,0.21739130434782608,4.0,0.17391304347826086,0.0,0.0,2.0,0.08695652173913043,2.0,0.08695652173913043,892.0
吉　田　　凌太朗,28,1.7857142857142858,13.0,0.4642857142857143,7.0,0.25,3.0,0.10714285714285714,1.0,0.03571428571428571,2.0,0.07142857142857142,0.0,0.0,741.5
吉　田　　和　仁,30,2.3666666666666667,12.0,0.4,7.0,0.23333333333333334,3.0,0.1,5.0,0.16666666666666666,2.0,0.06666666666666667,1.0,0.03333333333333333,874.0
吉　田　　宗　弘,29,2.310344827586207,11.0,0.3793103448275862,9.0,0.3103448275862069,4.0,0.13793103448275862,2.0,0.06896551724137931,0.0,0.0,3.0,0.10344827586206896,912.0
吉　田　　慎二郎,24,2.75,11.0,0.4583333333333333,2.0,0.08333333333333333,4.0,0.16666666666666666,0.0,0.0,3.0,0.125,4.0,0.16666666666666666,759.0
吉　田　　拡　郎,62,1.596774193548387,47.0,0.7580645161290323,6.0,0.0967741935483871,4.0,0.06451612903225806,1.0,0.016129032258064516,0.0,0.0,4.0,0.06451612903225806,112.0
吉　田　　裕　平,39,1.641025641025641,24.0,0.6153846153846154,5.0,0.1282051282051282,5.0,0.1282051282051282,1.0,0.02564102564102564,1.0,0.02564102564102564,1.0,0.02564102564102564,444.5
吉　田　　隆　義,32,2.0,18.0,0.5625,6.0,0.1875,2.0,0.0625,2.0,0.0625,4.0,0.125,0.0,0.0,548.0
向　　　　達　哉,29,2.1379310344827585,12.0,0.41379310344827586,9.0,0.3103448275862069,3.0,0.10344827586206896,3.0,0.10344827586206896,1.0,0.034482758620689655,1.0,0.034482758620689655,844.5
向　井　　美　鈴,46,1.6521739130434783,31.0,0.6739130434782609,6.0,0.13043478260869565,3.0,0.06521739130434782,2.0,0.043478260869565216,2.0,0.043478260869565216,1.0,0.021739130434782608,298.5
向　後　　龍　一,47,1.851063829787234,25.0,0.5319148936170213,11.0,0.23404255319148937,4.0,0.0851063829787234,3.0,0.06382978723404255,2.0,0.0425531914893617,1.0,0.02127659574468085,615.0
向　所　　浩　二,38,1.7105263157894737,25.0,0.6578947368421053,3.0,0.07894736842105263,5.0,0.13157894736842105,1.0,0.02631578947368421,3.0,0.07894736842105263,0.0,0.0,345.5
向井田　　佑　紀,26,2.0,14.0,0.5384615384615384,6.0,0.23076923076923078,1.0,0.038461538461538464,3.0,0.11538461538461539,1.0,0.038461538461538464,1.0,0.038461538461538464,597.5
君　島　　秀　三,45,1.8222222222222222,26.0,0.5777777777777777,10.0,0.2222222222222222,3.0,0.06666666666666667,4.0,0.08888888888888889,1.0,0.022222222222222223,1.0,0.022222222222222223,507.5
和　合　　俊　介,22,2.6363636363636362,5.0,0.22727272727272727,8.0,0.36363636363636365,2.0,0.09090909090909091,1.0,0.045454545454545456,3.0,0.13636363636363635,2.0,0.09090909090909091,1104.0
和　田　　兼　輔,48,1.4166666666666667,36.0,0.75,6.0,0.125,2.0,0.041666666666666664,1.0,0.020833333333333332,2.0,0.041666666666666664,0.0,0.0,122.5
和　田　　拓　也,27,1.2962962962962963,19.0,0.7037037037037037,3.0,0.1111111111111111,2.0,0.07407407407407407,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,236.0
和　田　　操　拓,38,2.1842105263157894,21.0,0.5526315789473685,5.0,0.13157894736842105,3.0,0.07894736842105263,3.0,0.07894736842105263,5.0,0.13157894736842105,1.0,0.02631578947368421,566.0
品　田　　直　樹,25,2.64,9.0,0.36,4.0,0.16,6.0,0.24,1.0,0.04,3.0,0.12,2.0,0.08,945.0
喜　井　　つかさ,24,1.7083333333333333,16.0,0.6666666666666666,2.0,0.08333333333333333,2.0,0.08333333333333333,0.0,0.0,3.0,0.125,0.0,0.0,316.5
喜多須　　杏　奈,27,2.2962962962962963,10.0,0.37037037037037035,7.0,0.25925925925925924,5.0,0.18518518518518517,3.0,0.1111111111111111,1.0,0.037037037037037035,1.0,0.037037037037037035,926.5
