date,venue,raceNumber,CS_ST_1_1,CS_ST_1_2,CS_ST_1_3,CS_ST_1_4,CS_ST_1_5,CS_ST_1_6,CS_ST_1_7,CS_ST_2_1,CS_ST_2_2,CS_ST_2_3,CS_ST_2_4,CS_ST_2_5,CS_ST_2_6,CS_ST_2_7,CS_ST_3_1,CS_ST_3_2,CS_ST_3_3,CS_ST_3_4,CS_ST_3_5,CS_ST_3_6,CS_ST_3_7,CS_ST_4_1,CS_ST_4_2,CS_ST_4_3,CS_ST_4_4,CS_ST_4_5,CS_ST_4_6,CS_ST_4_7,CS_ST_5_1,CS_ST_5_2,CS_ST_5_3,CS_ST_5_4,CS_ST_5_5,CS_ST_5_6,CS_ST_5_7,CS_ST_6_1,CS_ST_6_2,CS_ST_6_3,CS_ST_6_4,CS_ST_6_5,CS_ST_6_6,CS_ST_6_7,CS_cource_1_1,CS_cource_1_2,CS_cource_1_3,CS_cource_1_4,CS_cource_1_5,CS_cource_1_6,CS_cource_1_7,CS_cource_2_1,CS_cource_2_2,CS_cource_2_3,CS_cource_2_4,CS_cource_2_5,CS_cource_2_6,CS_cource_2_7,CS_cource_3_1,CS_cource_3_2,CS_cource_3_3,CS_cource_3_4,CS_cource_3_5,CS_cource_3_6,CS_cource_3_7,CS_cource_4_1,CS_cource_4_2,CS_cource_4_3,CS_cource_4_4,CS_cource_4_5,CS_cource_4_6,CS_cource_4_7,CS_cource_5_1,CS_cource_5_2,CS_cource_5_3,CS_cource_5_4,CS_cource_5_5,CS_cource_5_6,CS_cource_5_7,CS_cource_6_1,CS_cource_6_2,CS_cource_6_3,CS_cource_6_4,CS_cource_6_5,CS_cource_6_6,CS_cource_6_7,CS_frame_1_1,CS_frame_1_2,CS_frame_1_3,CS_frame_1_4,CS_frame_1_5,CS_frame_1_6,CS_frame_1_7,CS_frame_2_1,CS_frame_2_2,CS_frame_2_3,CS_frame_2_4,CS_frame_2_5,CS_frame_2_6,CS_frame_2_7,CS_frame_3_1,CS_frame_3_2,CS_frame_3_3,CS_frame_3_4,CS_frame_3_5,CS_frame_3_6,CS_frame_3_7,CS_frame_4_1,CS_frame_4_2,CS_frame_4_3,CS_frame_4_4,CS_frame_4_5,CS_frame_4_6,CS_frame_4_7,CS_frame_5_1,CS_frame_5_2,CS_frame_5_3,CS_frame_5_4,CS_frame_5_5,CS_frame_5_6,CS_frame_5_7,CS_frame_6_1,CS_frame_6_2,CS_frame_6_3,CS_frame_6_4,CS_frame_6_5,CS_frame_6_6,CS_frame_6_7,CS_race_1_1,CS_race_1_2,CS_race_1_3,CS_race_1_4,CS_race_1_5,CS_race_1_6,CS_race_1_7,CS_race_2_1,CS_race_2_2,CS_race_2_3,CS_race_2_4,CS_race_2_5,CS_race_2_6,CS_race_2_7,CS_race_3_1,CS_race_3_2,CS_race_3_3,CS_race_3_4,CS_race_3_5,CS_race_3_6,CS_race_3_7,CS_race_4_1,CS_race_4_2,CS_race_4_3,CS_race_4_4,CS_race_4_5,CS_race_4_6,CS_race_4_7,CS_race_5_1,CS_race_5_2,CS_race_5_3,CS_race_5_4,CS_race_5_5,CS_race_5_6,CS_race_5_7,CS_race_6_1,CS_race_6_2,CS_race_6_3,CS_race_6_4,CS_race_6_5,CS_race_6_6,CS_race_6_7,CS_rank_1_1,CS_rank_1_2,CS_rank_1_3,CS_rank_1_4,CS_rank_1_5,CS_rank_1_6,CS_rank_1_7,CS_rank_2_1,CS_rank_2_2,CS_rank_2_3,CS_rank_2_4,CS_rank_2_5,CS_rank_2_6,CS_rank_2_7,CS_rank_3_1,CS_rank_3_2,CS_rank_3_3,CS_rank_3_4,CS_rank_3_5,CS_rank_3_6,CS_rank_3_7,CS_rank_4_1,CS_rank_4_2,CS_rank_4_3,CS_rank_4_4,CS_rank_4_5,CS_rank_4_6,CS_rank_4_7,CS_rank_5_1,CS_rank_5_2,CS_rank_5_3,CS_rank_5_4,CS_rank_5_5,CS_rank_5_6,CS_rank_5_7,CS_rank_6_1,CS_rank_6_2,CS_rank_6_3,CS_rank_6_4,CS_rank_6_5,CS_rank_6_6,CS_rank_6_7,ave_start_time_1,ave_start_time_2,ave_start_time_3,ave_start_time_4,ave_start_time_5,ave_start_time_6,boatNo_1,boatNo_2,boatNo_3,boatNo_4,boatNo_5,boatNo_6,boat_place2Ratio_1,boat_place2Ratio_2,boat_place2Ratio_3,boat_place2Ratio_4,boat_place2Ratio_5,boat_place2Ratio_6,boat_place3Ratio_1,boat_place3Ratio_2,boat_place3Ratio_3,boat_place3Ratio_4,boat_place3Ratio_5,boat_place3Ratio_6,motorNo_1,motorNo_2,motorNo_3,motorNo_4,motorNo_5,motorNo_6,motor_place2Ratio_1,motor_place2Ratio_2,motor_place2Ratio_3,motor_place2Ratio_4,motor_place2Ratio_5,motor_place2Ratio_6,motor_place3Ratio_1,motor_place3Ratio_2,motor_place3Ratio_3,motor_place3Ratio_4,motor_place3Ratio_5,motor_place3Ratio_6,num_false_start_1,num_false_start_2,num_false_start_3,num_false_start_4,num_false_start_5,num_false_start_6,num_late_start_1,num_late_start_2,num_late_start_3,num_late_start_4,num_late_start_5,num_late_start_6,place2Ratio_local_1,place2Ratio_local_2,place2Ratio_local_3,place2Ratio_local_4,place2Ratio_local_5,place2Ratio_local_6,place2Ratio_national_1,place2Ratio_national_2,place2Ratio_national_3,place2Ratio_national_4,place2Ratio_national_5,place2Ratio_national_6,place3Ratio_local_1,place3Ratio_local_2,place3Ratio_local_3,place3Ratio_local_4,place3Ratio_local_5,place3Ratio_local_6,place3Ratio_national_1,place3Ratio_national_2,place3Ratio_national_3,place3Ratio_national_4,place3Ratio_national_5,place3Ratio_national_6,racer_1,racer_2,racer_3,racer_4,racer_5,racer_6,racer_id_1,racer_id_2,racer_id_3,racer_id_4,racer_id_5,racer_id_6,win_rate_local_1,win_rate_local_2,win_rate_local_3,win_rate_local_4,win_rate_local_5,win_rate_local_6,win_rate_national_1,win_rate_national_2,win_rate_national_3,win_rate_national_4,win_rate_national_5,win_rate_national_6
2019-04-27,福　岡,10,.09,.18,.17,.16,.21,,.07,.16,.16,.09,.22,.07,.11,.16,.22,.19,.16,,.16,.16,.18,.08,,.20,.09,.17,,.09,.15,.18,.08,,.14,.16,.12,.15,,.19,.27,.13,,.34,3,6,2,4,5,,3,3,1,3,3,1,2,4,5,1,3,,2,6,5,6,,3,1,6,,2,2,6,1,,3,5,4,2,,3,4,1,,4,3,6,2,4,5,,3,3,1,6,4,1,5,5,5,1,3,,2,6,4,5,,3,1,6,,2,2,6,1,,3,4,3,2,,3,5,1,,4,3,9,3,11,7,,4,4,12,5,10,1,11,2,2,11,4,,5,12,6,6,,2,7,8,,6,1,8,5,,4,12,3,8,,1,10,6,,1,６,５,１,２,３,,２,１,２,３,２,１,１,２,２,２,３,,２,４,５,２,,４,２,４,,１,３,３,１,,４,３,６,４,,３,３,１,,２,0.14,0.12,0.15,0.16,0.17,0.20,102,164,111,156,141,103, 39.60, 35.33, 32.53, 30.19, 36.09, 35.29, 54.36, 50.90, 48.80, 54.09, 51.48, 49.67, 19, 73, 74, 60, 26, 50, 35.57, 31.68, 29.93, 36.54, 22.22, 24.56, 50.00, 50.93, 41.50, 55.77, 46.67, 42.11,F0,F0,F1,F1,F0,F0,L0,L0,L0,L0,L0,L0,40.00,25.00,14.29,26.67,30.00,34.78,46.27,62.70,32.98,23.44,28.69,25.26,50.00,62.50,28.57,60.00,45.00,56.52,61.94,74.60,48.94,48.44,52.46,42.11,岸　　　　恵　子,守　田　　俊　介,中　村　　有　裕,楠　原　　正　剛,下　寺　　秀　和,下　河　　雅　史,3674,3721,4012,4485,4771,4395, 5.50, 7.75, 3.71, 5.27, 4.65, 5.36, 6.32, 7.67, 5.20, 4.95, 5.16, 4.53
2019-04-27,大　村,10,.16,,.25,,,,,.26,.29,,,,,,.20,.14,.19,,,,,.17,.21,,,,,,.04,.07,.12,,,,,.17,,.29,,,,,4,,5,,,,,3,6,,,,,,5,5,2,,,,,3,3,,,,,,3,1,4,,,,,2,,3,,,,,3,,5,,,,,3,5,,,,,,5,4,2,,,,,3,6,,,,,,3,1,4,,,,,2,,3,,,,,11,,3,,,,,4,10,,,,,,3,7,4,,,,,6,10,,,,,,3,11,6,,,,,5,,2,,,,,４,,５,,,,,１,６,,,,,,４,２,１,,,,,５,２,,,,,,１,１,２,,,,,３,,３,,,,,0.18,0.19,0.20,0.15,0.16,0.17, 62, 17, 50, 19, 55, 70, 39.47, 31.87, 32.82, 39.09, 37.31, 35.98, 56.32, 47.80, 51.79, 54.82, 54.40, 55.56, 35, 53, 36, 67, 58, 65, 15.63, 52.17, 32.61, 55.32, 26.83, 37.21, 37.50, 71.74, 58.70, 70.21, 43.90, 51.16,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,57.04,31.58,25.00,47.83,58.16,40.74,41.83,28.80,26.61,49.49,56.76,21.59,73.94,53.51,42.86,71.74,67.35,51.85,57.52,45.60,46.79,64.65,67.57,40.91,樋　口　　　　亮,三　瀬　　　　譲,浮　田　　圭　浩,山　室　　展　弘,中　村　　亮　太,北　川　　敏　弘,3777,3936,4202,3070,4070,3211, 6.95, 5.36, 4.71, 6.74, 7.01, 5.37, 5.89, 5.02, 4.93, 6.26, 6.76, 4.48
2019-04-27,多摩川,11,.10,.11,.09,,,,,.13,,.26,,,,,.11,,.09,,,,,.19,,.12,,,,,.07,,.22,,,,,.10,,.16,,,,,2,3,4,,,,,1,,4,,,,,5,,1,,,,,2,,6,,,,,2,,4,,,,,2,,3,,,,,2,3,4,,,,,1,,4,,,,,5,,1,,,,,2,,6,,,,,2,,4,,,,,2,,3,,,,,4,12,3,,,,,9,,1,,,,,3,,7,,,,,6,,5,,,,,10,,4,,,,,2,,2,,,,,２,５,２,,,,,１,,落,,,,,５,,１,,,,,６,,３,,,,,１,,３,,,,,３,,５,,,,,0.15,0.19,0.14,0.20,0.15,0.18,183,173,127,138,143,167, 32.28, 36.64, 29.33, 30.32, 41.73, 32.00, 50.00, 48.09, 44.67, 54.19, 57.55, 47.33, 56, 43, 34, 33, 65, 62, 34.57, 25.71, 43.03, 53.61, 50.00, 32.52, 51.85, 47.62, 66.06, 74.70, 72.29, 42.33,F0,F0,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,53.70,46.43,42.50,30.43,43.37,32.35,49.32,47.71,33.58,20.69,46.97,19.32,72.22,60.71,52.50,47.83,59.04,44.12,71.62,66.97,51.82,37.93,64.39,32.95,中　野　　次　郎,荻　野　　裕　介,柳　田　　英　明,伏　見　　俊　介,芦　澤　　　　望,本　吉　　正　樹,4075,4085,3488,4818,4053,3313, 7.17, 6.21, 5.60, 5.00, 5.87, 5.09, 7.32, 6.46, 5.34, 4.25, 6.14, 4.11
2019-04-27,浜名湖,11,.36,.29,.16,.16,.12,,,.29,,.18,.15,.26,,,.17,.14,.15,.11,,,,.24,,.27,.26,.25,,,.27,.16,.15,.07,,,,.25,.22,.05,,.16,,,2,5,3,6,4,,,3,,4,1,5,,,1,6,6,4,,,,2,,4,1,5,,,4,2,1,4,,,,1,4,1,,2,,,2,5,3,6,4,,,3,,4,1,5,,,1,5,6,4,,,,2,,4,1,6,,,6,2,1,4,,,,1,4,3,,2,,,3,12,6,10,7,,,4,,1,6,4,,,2,7,2,10,,,,11,,2,8,5,,,6,12,4,9,,,,4,12,7,,3,,,１,２,１,６,１,,,４,,１,２,４,,,１,４,４,４,,,,２,,３,１,４,,,３,３,１,１,,,,１,５,１,,２,,,0.16,0.15,0.17,0.16,0.12,0.17, 55, 19, 43, 18, 28, 75, 34.35, 24.79, 26.98, 23.08, 40.91, 38.64, 45.80, 35.54, 48.41, 44.62, 56.82, 53.03, 40, 45, 60, 17, 27, 59, 23.53, 33.33, 14.29, 44.44, 37.50, 22.22, 29.41, 44.44, 28.57, 66.67, 50.00, 33.33,F0,F1,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,62.50,42.11,21.88,22.22,60.00,39.13,45.77,23.86,28.16,40.95,48.54,41.96,75.00,47.37,31.25,66.67,72.00,62.61,62.68,51.14,38.83,57.14,66.02,62.94,齊　藤　　　　仁,泉　　　　具　巳,伴　　　　将　典,濱　崎　　　　誠,山　田　　哲　也,渡　邉　　英　児,3978,3339,4285,4082,4297,3502, 7.50, 5.16, 4.25, 5.44, 6.92, 6.23, 6.59, 4.97, 4.63, 5.73, 6.85, 6.55
2019-04-27,蒲　郡,11,.11,.18,.21,.17,.10,,,.16,,.12,.15,.12,,,.12,,.03,.14,.04,,,.19,.19,.21,,.26,,,.16,.04,.12,.27,.17,,,.17,.21,.11,,.11,,,4,6,2,5,4,,,5,,4,3,1,,,1,,6,5,4,,,3,3,1,,5,,,2,1,4,3,2,,,3,6,2,,4,,,4,6,2,5,3,,,5,,4,3,1,,,1,,6,5,4,,,3,6,1,,5,,,3,1,6,4,2,,,3,4,2,,5,,,7,12,6,10,3,,,5,,1,7,4,,,7,,3,9,6,,,5,9,9,,7,,,9,12,8,12,5,,,2,9,7,,2,,,２,６,１,３,３,,,６,,１,３,６,,,１,,３,６,Ｆ,,,２,１,５,,３,,,２,１,３,４,１,,,５,３,４,,２,,,0.14,0.18,0.17,0.16,0.15,0.17, 29, 45, 60, 69, 51, 61, 36.70, 32.78, 32.46, 36.09, 37.97, 33.03, 51.83, 52.70, 48.25, 53.48, 55.70, 49.77, 26, 20, 49, 60, 56, 41, 31.52, 33.48, 28.37, 36.44, 33.20, 36.96, 50.97, 46.78, 44.65, 57.20, 47.88, 55.25,F1,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,52.22,30.77,45.90,33.33,64.52,25.00,45.83,26.32,37.67,50.98,44.30,13.64,67.78,53.85,67.21,59.52,80.65,35.71,68.33,45.26,59.59,65.69,60.76,34.09,本　多　　宏　和,久　田　　　　武,宇佐見　　　　淳,古　川　　誠　之,赤　岩　　善　生,松　浦　　　　勝,4492,3885,4118,3988,3946,3867, 6.73, 5.31, 6.11, 5.95, 8.16, 4.36, 6.77, 4.83, 5.77, 6.55, 6.96, 3.90
2019-04-27,常　滑,11,.06,.22,.16,.24,,,,.25,.28,.04,.12,,,,.05,.26,.20,.18,,,,.16,,.11,.28,,,,.18,.22,.13,.21,,,,.17,.16,.18,,,,,1,2,3,4,,,,5,4,3,1,,,,2,6,1,5,,,,1,,4,6,,,,5,1,6,2,,,,4,6,1,,,,,1,2,6,5,,,,6,4,3,1,,,,2,6,1,5,,,,1,,4,6,,,,5,1,6,2,,,,4,6,1,,,,,5,12,4,9,,,,6,12,8,12,,,,5,9,7,12,,,,2,,2,7,,,,1,9,2,12,,,,1,5,2,,,,,１,２,２,２,,,,２,６,１,１,,,,２,３,１,４,,,,１,,６,２,,,,５,１,３,３,,,,３,４,２,,,,,0.17,0.14,0.18,0.21,0.18,0.16, 52, 43, 59, 54, 57, 71, 31.79, 48.55, 31.96, 30.91, 28.57, 34.12, 49.74, 63.58, 53.09, 46.67, 44.90, 51.18, 25, 29, 28,  2, 33, 65, 24.05, 28.57, 40.48, 28.74, 36.36, 34.48, 43.04, 48.81, 64.29, 51.72, 51.14, 45.98,F1,F1,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,36.36,28.57,50.00,38.10,32.35,28.57,43.18,63.33,54.29,42.48,50.81,41.22,59.09,28.57,72.73,57.14,47.06,42.86,71.21,75.00,74.29,64.60,66.13,56.49,野長瀬　　正　孝,松　田　　祐　季,深　井　　利　寿,野　末　　智　一,横　澤　　剛　治,渋　谷　　明　憲,3327,4391,3918,4058,3956,4436, 6.27, 4.29, 7.00, 5.05, 5.88, 4.90, 6.57, 7.50, 6.96, 5.95, 6.73, 5.61
2019-04-27,住之江,11,.07,.18,.11,.21,.13,,.15,.24,.19,.16,.13,.21,,.11,.22,.23,.18,.12,.13,,.14,.28,,.14,.18,.11,,.21,.22,,.22,,.09,.12,.20,.12,,.09,.23,.18,,.19,4,2,4,1,4,,3,1,4,2,3,3,,5,3,6,5,4,2,,1,5,,2,6,1,,3,1,,3,,6,4,3,5,,5,3,1,,3,5,2,4,1,6,,3,1,4,2,3,6,,5,3,6,5,4,2,,1,5,,2,6,1,,3,1,,3,,6,4,2,4,,5,2,1,,3,7,12,8,12,5,,6,5,12,6,10,4,,2,6,11,3,9,11,,5,11,,2,10,8,,4,6,,2,,3,11,3,7,,6,12,9,,1,１,３,２,２,１,,４,３,６,１,１,５,,４,２,５,４,３,３,,１,４,,１,６,２,,１,１,,２,,２,５,３,５,,４,６,１,,３,0.16,0.16,0.14,0.16,0.16,0.15, 53, 33, 68, 82, 55, 28, 41.18, 38.10, 30.00, 33.33, 28.57, 21.74, 64.71, 42.86, 45.00, 50.00, 28.57, 26.09, 25, 62, 38, 60, 20, 65, 16.00, 22.73, 21.74, 36.00, 30.43, 21.74, 40.00, 40.91, 21.74, 68.00, 43.48, 52.17,F0,F0,F1,F0,F0,F1,L0,L0,L0,L0,L0,L0,59.38,48.15,80.00,27.27,23.53, 0.00,64.79,64.74,47.79,40.88,19.05,36.67,71.88,51.85,80.00,68.18,29.41, 0.00,77.46,72.44,68.14,59.85,30.48,50.00,馬　場　　貴　也,都　築　　正　治,奈　須　　啓　太,別　府　　昌　樹,宇　野　　博　之,田　中　　京　介,4262,3550,4330,3873,4129,4588, 7.63, 5.81, 7.90, 5.68, 4.12, 0.00, 8.07, 7.29, 6.42, 5.99, 3.80, 5.32
2019-04-27,鳴　門,11,.13,.24,.24,,,,,.11,,.15,,,,,.27,.16,.10,,,,,.11,,.12,,,,,.05,,.20,,,,,.15,.13,.16,,,,,6,4,5,,,,,1,,3,,,,,4,6,1,,,,,2,,6,,,,,3,,2,,,,,1,4,2,,,,,6,4,5,,,,,1,,6,,,,,4,6,1,,,,,2,,6,,,,,3,,2,,,,,1,4,2,,,,,6,11,4,,,,,12,,7,,,,,2,10,1,,,,,11,,6,,,,,8,,3,,,,,2,7,5,,,,,１,５,２,,,,,３,,１,,,,,６,２,１,,,,,６,,２,,,,,３,,６,,,,,１,４,１,,,,,0.17,0.16,0.15,0.13,0.16,0.19, 20, 26, 28, 71, 82, 16, 16.67, 33.33, 33.33,  0.00,  0.00, 14.29, 33.33, 50.00, 33.33,  0.00,  0.00, 28.57, 65, 59, 75, 39, 34, 56,  0.00, 50.00,  0.00, 71.43, 28.57,  0.00,  0.00, 50.00,  0.00, 85.71, 28.57, 16.67,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,42.86,64.29,51.52,34.74,28.28,46.43,44.30,48.80,48.94,35.45,33.33,52.00,60.71,77.86,66.67,53.68,42.42,67.86,66.44,71.20,65.25,58.18,48.33,65.60,岡　瀬　　正　人,田　村　　隆　信,菅　　　　章　哉,横　川　　聖　志,水　原　　　　慎,田　中　　和　也,3746,4028,4571,4359,4691,4357, 6.39, 7.90, 6.62, 5.45, 4.64, 6.36, 6.36, 7.42, 6.53, 5.74, 5.05, 6.38
2019-04-27,丸　亀,11,.16,,,,,,,.29,,,,,,,.18,,,,,,,.03,,,,,,,.16,,,,,,,.25,,,,,,,2,,,,,,,1,,,,,,,6,,,,,,,6,,,,,,,6,,,,,,,2,,,,,,,2,,,,,,,1,,,,,,,6,,,,,,,6,,,,,,,6,,,,,,,2,,,,,,,7,,,,,,,5,,,,,,,6,,,,,,,3,,,,,,,4,,,,,,,8,,,,,,,５,,,,,,,５,,,,,,,３,,,,,,,３,,,,,,,５,,,,,,,３,,,,,,,0.15,0.17,0.19,0.18,0.16,0.19, 26, 15, 54, 65, 18,  4, 27.22, 21.21, 32.92, 30.36, 26.38, 28.57, 42.41, 40.00, 45.96, 47.62, 43.56, 45.24, 58, 47, 14, 15, 52,  6, 35.00, 36.63, 39.00, 42.55, 36.27, 43.48, 52.00, 55.45, 56.00, 48.94, 56.86, 66.30,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,51.09,38.94,39.01,44.59,31.90,43.53,56.46,52.59,39.86,40.37,32.35,45.64,72.83,68.14,68.09,61.49,55.17,61.18,70.07,74.14,67.39,51.38,55.88,62.42,石　丸　　海　渡,秋　山　　広　一,小野寺　　智　洋,上　田　　隆　章,下　田　　哲　也,宮　崎　　　　奨,4772,3837,3975,3401,3832,4348, 6.64, 6.39, 6.09, 6.03, 5.41, 6.16, 7.01, 7.00, 6.07, 5.67, 5.81, 6.05
2019-04-27,児　島,11,.10,.09,.09,,.28,,,.17,,.12,.08,.19,,,.19,.16,.24,,.13,,,.09,,.20,.17,.11,,,.31,.06,.26,,.07,,,.13,,.07,.17,.11,,,6,4,2,,3,,,4,,1,3,4,,,2,4,2,,1,,,1,,5,2,3,,,3,2,1,,5,,,4,,5,3,2,,,6,4,2,,3,,,5,,1,3,4,,,2,4,6,,1,,,1,,5,2,3,,,3,2,1,,4,,,4,,5,3,2,,,5,12,8,,6,,,10,,6,12,4,,,7,11,4,,1,,,9,,8,12,5,,,4,9,4,,3,,,6,,2,7,2,,,２,６,１,,２,,,３,,１,５,５,,,３,２,３,,１,,,１,,５,３,２,,,５,３,１,,５,,,５,,３,３,４,,,0.16,0.14,0.16,0.17,0.15,0.16, 43, 19, 59, 54, 68, 11, 37.50, 47.50, 34.15, 35.48, 54.84, 13.64, 56.25, 60.00, 63.41, 64.52, 67.74, 22.73, 21, 62, 36, 71, 66, 41, 34.18, 27.03, 35.06, 28.75, 58.73, 52.17, 53.16, 36.49, 46.75, 43.75, 79.37, 62.32,F0,F1,F0,F1,F1,F0,L0,L1,L0,L0,L0,L0,58.16,42.11,44.59,45.13,31.03,33.33,52.14,40.82,49.65,40.94,21.13,31.43,72.45,65.79,74.32,64.60,51.72,44.44,65.00,59.18,64.54,65.35,35.21,51.43,吉　田　　拡　郎,柏　野　　幸　二,山　地　　正　樹,小　畑　　実　成,桑　原　　　　啓,笠　置　　博　之,4166,3436,3933,3233,3564,4538, 7.23, 6.39, 6.64, 6.22, 5.55, 4.78, 7.01, 6.10, 6.43, 6.10, 4.23, 5.07
2019-04-27,宮　島,11,.29,.23,.04,,,,,.20,.22,,,,,,.20,,.15,,,,,.14,.28,,,,,,.07,,.18,,,,,.16,.18,,,,,,2,6,4,,,,,5,3,,,,,,2,,6,,,,,1,5,,,,,,1,,3,,,,,2,1,,,,,,2,6,4,,,,,6,3,,,,,,2,,6,,,,,1,5,,,,,,1,,2,,,,,2,1,,,,,,7,12,6,,,,,4,10,,,,,,8,,7,,,,,2,7,,,,,,6,,4,,,,,6,10,,,,,,１,６,１,,,,,２,２,,,,,,１,,３,,,,,１,６,,,,,,１,,３,,,,,２,１,,,,,,0.13,0.17,0.17,0.19,0.15,0.14, 34, 29, 32, 70, 65, 19, 40.94, 33.58, 43.31, 37.75, 38.89, 38.89, 53.69, 50.75, 59.84, 64.90, 53.47, 54.86, 55, 65, 23, 33, 44, 63, 47.69, 33.10, 33.81, 36.67, 36.05, 36.76, 67.69, 52.11, 51.08, 56.00, 51.70, 54.41,F0,F0,F0,F0,F0,F0,L0,L0,L0,L0,L0,L0,56.00,33.73,34.65,21.25,32.39,57.43,62.68,35.11,36.36,29.91,34.19,49.30,68.00,53.01,59.41,32.50,46.48,70.30,73.24,54.96,56.82,48.60,50.43,64.79,村　松　　修　二,田　中　　辰　彦,木　山　　和　幸,田　中　　伸　二,山　本　　景士郎,島　川　　光　男,4816,4434,3663,2844,4564,3158, 6.70, 5.43, 5.63, 4.13, 4.94, 6.87, 7.20, 5.44, 5.59, 4.98, 5.31, 6.39
2019-04-27,徳　山,11,.26,,,,,,,.22,,,,,,,,,,,,,,.22,,,,,,,.17,,,,,,,,,,,,,,5,,,,,,,4,,,,,,,,,,,,,,6,,,,,,,4,,,,,,,,,,,,,,5,,,,,,,4,,,,,,,,,,,,,,6,,,,,,,4,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,,5,,,,,,,2,,,,,,,,,,,,,,４,,,,,,,３,,,,,,,,,,,,,,３,,,,,,,２,,,,,,,,,,,,,,0.18,0.20,0.19,0.19,0.15,0.17, 14, 54, 35, 21, 26, 67, 32.58, 33.71, 33.33, 28.74, 33.00, 42.35, 49.44, 53.93, 51.04, 44.83, 48.00, 55.29, 40, 69, 68, 66, 71, 70, 36.86, 35.89, 35.61, 41.41, 32.13, 30.62, 53.33, 52.82, 54.17, 59.38, 45.78, 47.37,F1,F0,F0,F0,F1,F0,L0,L0,L0,L0,L0,L0,36.84,30.11,21.05,32.00,67.03, 9.72,35.25,26.60,16.09,30.91,50.00,17.31,63.16,54.84,36.84,42.00,79.12,16.67,56.56,42.55,32.18,46.36,63.57,25.96,木　下　　大　將,大　田　　　　誠,田　中　　浩　之,細　川　　明　人,大　峯　　　　豊,井　本　　昌　也,4403,3925,3709,3834,4237,4985, 5.95, 5.14, 4.37, 5.16, 7.68, 3.07, 5.55, 4.50, 3.98, 5.06, 6.86, 3.68
2019-04-27,芦　屋,11,.16,.14,.10,.10,,,,.13,.12,.11,.12,.21,,,.31,.11,.20,,,,,.21,,.08,.15,.14,,,.23,.21,.21,,.27,,,.18,,.08,.29,.04,,,4,1,3,2,,,,4,1,3,5,1,,,4,1,5,,,,,1,,5,3,4,,,2,4,3,,1,,,3,,1,4,5,,,4,1,3,2,,,,4,1,3,6,1,,,4,1,5,,,,,1,,5,3,6,,,2,4,3,,1,,,3,,1,4,5,,,6,11,4,9,,,,2,12,3,9,4,,,1,7,4,,,,,8,,3,11,8,,,1,5,2,,7,,,8,,1,12,3,,,１,１,２,５,,,,３,１,１,２,１,,,４,１,４,,,,,１,,４,１,４,,,２,３,５,,２,,,４,,１,４,転,,,0.16,0.15,0.16,0.17,0.18,0.16, 40, 34, 33, 52, 13, 35,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00, 56,  6, 61, 13, 14, 39, 30.94, 37.99, 34.67, 36.77, 41.63, 35.38, 46.96, 54.15, 49.25, 57.40, 56.56, 58.96,F0,F1,F0,F0,F0,F1,L0,L0,L0,L0,L0,L0,52.08,58.97,23.38,48.89,18.18,35.71,45.59,45.38,35.51,36.96,28.30,32.22,70.83,75.64,41.56,62.22,40.00,45.24,57.35,61.54,57.01,60.87,41.51,44.44,益　田　　啓　司,篠　崎　　仁　志,大　場　　広　孝,郷　原　　章　平,松　尾　　基　成,藤　崎　　小百合,4102,4477,4272,4193,3741,4304, 6.98, 7.58, 4.61, 6.48, 4.47, 5.57, 5.99, 6.98, 5.58, 5.83, 4.76, 5.19
